Student_ID,Department,Level,Gender,Age,State_of_Origin,First_Name,Last_Name,Email,Phone_Number,Session,Semester,Course_Code,Course_Title,Credit_Unit,Attendance_Rate,CA_Score,Exam_Score,Total_Score,Grade,GP
P/ND/23/3917029,Mass Communication,ND2,Male,25,Adamawa,Mark,Nnamani,mark.nnamani7029@yabatech.edu.ng,(872)977-9198x7846,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,43,4,9,13,F,0.0
P/ND/23/3917029,Mass Communication,ND2,Male,25,Adamawa,Mark,Nnamani,mark.nnamani7029@yabatech.edu.ng,(872)977-9198x7846,2024/2025,1st Semester,GNS 201,Use of English II,2,63,12,29,41,E,2.0
P/ND/23/3218321,Computer Science,ND1,Female,25,Kano,Stephen,Uche,stephen.uche8321@yabatech.edu.ng,824.844.4207x3325,2024/2025,1st Semester,COM 101,Intro to Computing,4,39,11,27,38,F,0.0
P/ND/23/3218321,Computer Science,ND1,Female,25,Kano,Stephen,Uche,stephen.uche8321@yabatech.edu.ng,824.844.4207x3325,2024/2025,1st Semester,COM 113,Intro to Programming,4,47,8,18,26,F,0.0
P/ND/23/3218321,Computer Science,ND1,Female,25,Kano,Stephen,Uche,stephen.uche8321@yabatech.edu.ng,824.844.4207x3325,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,65,12,30,42,E,2.0
P/ND/23/3218321,Computer Science,ND1,Female,25,Kano,Stephen,Uche,stephen.uche8321@yabatech.edu.ng,824.844.4207x3325,2024/2025,1st Semester,GNS 101,Use of English I,2,42,11,25,36,F,0.0
P/HN/23/3617887,Accountancy,HND1,Female,22,Kwara,James,Ibrahim,james.ibrahim7887@yabatech.edu.ng,792.690.5850,2024/2025,1st Semester,ACC 311,Cost Accounting,3,43,7,18,25,F,0.0
P/HN/23/3617887,Accountancy,HND1,Female,22,Kwara,James,Ibrahim,james.ibrahim7887@yabatech.edu.ng,792.690.5850,2024/2025,1st Semester,ACC 315,Public Sector Acc.,3,61,13,31,44,E,2.0
F/HN/23/3915083,Mass Communication,HND2,Male,25,Ondo,Joy,Okafor,joy.okafor5083@yabatech.edu.ng,+1-357-843-6993x74850,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,89,27,64,91,A,4.0
F/HN/23/3915083,Mass Communication,HND2,Male,25,Ondo,Joy,Okafor,joy.okafor5083@yabatech.edu.ng,+1-357-843-6993x74850,2024/2025,1st Semester,MAC 413,Documentary Production,4,64,24,57,81,A,4.0
P/ND/23/3134363,Civil Engineering,ND2,Male,26,Zamfara,David,Obasanjo,david.obasanjo4363@yabatech.edu.ng,993-408-3747x35061,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,64,16,38,54,CD,2.5
P/ND/23/3134363,Civil Engineering,ND2,Male,26,Zamfara,David,Obasanjo,david.obasanjo4363@yabatech.edu.ng,993-408-3747x35061,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,54,14,33,47,D,2.25
F/ND/23/3212858,Computer Science,ND2,Female,18,Niger,Mary,Ekwueme,mary.ekwueme2858@yabatech.edu.ng,963.711.6159,2024/2025,1st Semester,COM 211,Computer Programming II,4,38,8,18,26,F,0.0
F/ND/23/3212858,Computer Science,ND2,Female,18,Niger,Mary,Ekwueme,mary.ekwueme2858@yabatech.edu.ng,963.711.6159,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,56,15,36,51,CD,2.5
F/ND/23/3212858,Computer Science,ND2,Female,18,Niger,Mary,Ekwueme,mary.ekwueme2858@yabatech.edu.ng,963.711.6159,2024/2025,1st Semester,COM 214,File Organization,2,16,10,23,33,F,0.0
F/ND/23/3212858,Computer Science,ND2,Female,18,Niger,Mary,Ekwueme,mary.ekwueme2858@yabatech.edu.ng,963.711.6159,2024/2025,1st Semester,GNS 201,Use of English II,2,40,11,27,38,F,0.0
F/HN/23/3218857,Computer Science,HND1,Female,19,Kano,Hope,Adetokunbo,hope.adetokunbo8857@yabatech.edu.ng,(277)466-3345,2024/2025,1st Semester,COM 311,Operating Systems I,3,51,14,34,48,D,2.25
F/HN/23/3218857,Computer Science,HND1,Female,19,Kano,Hope,Adetokunbo,hope.adetokunbo8857@yabatech.edu.ng,(277)466-3345,2024/2025,1st Semester,COM 313,C++ Programming,4,46,4,9,13,F,0.0
F/HN/23/3218857,Computer Science,HND1,Female,19,Kano,Hope,Adetokunbo,hope.adetokunbo8857@yabatech.edu.ng,(277)466-3345,2024/2025,1st Semester,COM 315,Python Programming,3,73,15,36,51,CD,2.5
F/HN/23/3218857,Computer Science,HND1,Female,19,Kano,Hope,Adetokunbo,hope.adetokunbo8857@yabatech.edu.ng,(277)466-3345,2024/2025,1st Semester,STA 311,Operations Research,3,42,4,10,14,F,0.0
P/ND/23/3715366,Science Lab Tech,ND1,Female,24,Ekiti,Daniel,Eze,daniel.eze5366@yabatech.edu.ng,(400)417-3239,2024/2025,1st Semester,STB 111,General Biology,3,100,18,43,61,BC,3.0
P/ND/23/3715366,Science Lab Tech,ND1,Female,24,Ekiti,Daniel,Eze,daniel.eze5366@yabatech.edu.ng,(400)417-3239,2024/2025,1st Semester,STC 112,General Chemistry,3,81,15,36,51,CD,2.5
P/ND/23/3715366,Science Lab Tech,ND1,Female,24,Ekiti,Daniel,Eze,daniel.eze5366@yabatech.edu.ng,(400)417-3239,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,87,18,43,61,BC,3.0
P/ND/23/3715366,Science Lab Tech,ND1,Female,24,Ekiti,Daniel,Eze,daniel.eze5366@yabatech.edu.ng,(400)417-3239,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,93,17,41,58,C,2.75
P/HN/23/3619149,Accountancy,HND2,Female,17,Edo,Joseph,Okafor,joseph.okafor9149@yabatech.edu.ng,866.365.7867x08993,2024/2025,1st Semester,ACC 411,Adv. Financial Reporting,4,51,14,34,48,D,2.25
P/HN/23/3619149,Accountancy,HND2,Female,17,Edo,Joseph,Okafor,joseph.okafor9149@yabatech.edu.ng,866.365.7867x08993,2024/2025,1st Semester,ACC 415,Audit Practice,3,55,10,24,34,F,0.0
F/HN/23/3714873,Science Lab Tech,HND2,Male,20,Borno,James,Chukwu,james.chukwu4873@yabatech.edu.ng,(721)265-9150x298,2024/2025,1st Semester,STB 411,Virology,3,63,21,49,70,AB,3.5
F/HN/23/3714873,Science Lab Tech,HND2,Male,20,Borno,James,Chukwu,james.chukwu4873@yabatech.edu.ng,(721)265-9150x298,2024/2025,1st Semester,STC 412,Biochemistry,4,84,20,47,67,B,3.25
F/HN/23/3714873,Science Lab Tech,HND2,Male,20,Borno,James,Chukwu,james.chukwu4873@yabatech.edu.ng,(721)265-9150x298,2024/2025,1st Semester,GLT 402,Seminar,2,83,22,51,73,AB,3.5
F/HN/23/3615139,Accountancy,HND2,Male,28,Lagos,Mary,Adeyemi,mary.adeyemi5139@yabatech.edu.ng,574-395-2762x4280,2024/2025,1st Semester,ACC 411,Adv. Financial Reporting,4,61,17,39,56,C,2.75
F/HN/23/3615139,Accountancy,HND2,Male,28,Lagos,Mary,Adeyemi,mary.adeyemi5139@yabatech.edu.ng,574-395-2762x4280,2024/2025,1st Semester,ACC 415,Audit Practice,3,74,16,38,54,CD,2.5
P/HN/23/3413248,Mechanical Engineering,HND1,Female,18,Niger,Victoria,Nnamani,victoria.nnamani3248@yabatech.edu.ng,(694)335-3330x792,2024/2025,1st Semester,MEC 301,Strength of Materials,3,88,27,63,90,A,4.0
P/HN/23/3413248,Mechanical Engineering,HND1,Female,18,Niger,Victoria,Nnamani,victoria.nnamani3248@yabatech.edu.ng,(694)335-3330x792,2024/2025,1st Semester,MEC 305,Auto Technology,3,67,27,65,92,A,4.0
F/ND/23/3213343,Computer Science,ND2,Female,19,Kano,Juliet,Adeyemi,juliet.adeyemi3343@yabatech.edu.ng,860-940-1667,2024/2025,1st Semester,COM 211,Computer Programming II,4,48,11,25,36,F,0.0
F/ND/23/3213343,Computer Science,ND2,Female,19,Kano,Juliet,Adeyemi,juliet.adeyemi3343@yabatech.edu.ng,860-940-1667,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,73,17,40,57,C,2.75
F/ND/23/3213343,Computer Science,ND2,Female,19,Kano,Juliet,Adeyemi,juliet.adeyemi3343@yabatech.edu.ng,860-940-1667,2024/2025,1st Semester,COM 214,File Organization,2,59,14,32,46,D,2.25
F/ND/23/3213343,Computer Science,ND2,Female,19,Kano,Juliet,Adeyemi,juliet.adeyemi3343@yabatech.edu.ng,860-940-1667,2024/2025,1st Semester,GNS 201,Use of English II,2,51,15,35,50,CD,2.5
F/HN/23/3419158,Mechanical Engineering,HND1,Female,26,Nasarawa,Comfort,Ekwueme,comfort.ekwueme9158@yabatech.edu.ng,706.661.3601,2024/2025,1st Semester,MEC 301,Strength of Materials,3,87,26,60,86,A,4.0
F/HN/23/3419158,Mechanical Engineering,HND1,Female,26,Nasarawa,Comfort,Ekwueme,comfort.ekwueme9158@yabatech.edu.ng,706.661.3601,2024/2025,1st Semester,MEC 305,Auto Technology,3,89,26,60,86,A,4.0
P/ND/23/3625341,Business Administration,ND2,Male,22,Bayelsa,Stephen,Abiola,stephen.abiola5341@yabatech.edu.ng,736.856.6719x05496,2024/2025,1st Semester,BAM 211,Principles of Management,3,45,6,15,21,F,0.0
P/ND/23/3625341,Business Administration,ND2,Male,22,Bayelsa,Stephen,Abiola,stephen.abiola5341@yabatech.edu.ng,736.856.6719x05496,2024/2025,1st Semester,ACC 211,Financial Accounting,3,60,6,15,21,F,0.0
F/HN/23/3710111,Science Lab Tech,HND2,Female,19,Ekiti,Ruth,Abiola,ruth.abiola111@yabatech.edu.ng,+1-665-655-0940x29090,2024/2025,1st Semester,STB 411,Virology,3,55,9,21,30,F,0.0
F/HN/23/3710111,Science Lab Tech,HND2,Female,19,Ekiti,Ruth,Abiola,ruth.abiola111@yabatech.edu.ng,+1-665-655-0940x29090,2024/2025,1st Semester,STC 412,Biochemistry,4,56,9,21,30,F,0.0
F/HN/23/3710111,Science Lab Tech,HND2,Female,19,Ekiti,Ruth,Abiola,ruth.abiola111@yabatech.edu.ng,+1-665-655-0940x29090,2024/2025,1st Semester,GLT 402,Seminar,2,60,14,33,47,D,2.25
F/ND/23/3918280,Mass Communication,ND2,Male,21,Plateau,Sarah,Uche,sarah.uche8280@yabatech.edu.ng,9244815745,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,49,3,8,11,F,0.0
F/ND/23/3918280,Mass Communication,ND2,Male,21,Plateau,Sarah,Uche,sarah.uche8280@yabatech.edu.ng,9244815745,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,73,9,21,30,F,0.0
F/ND/23/3918280,Mass Communication,ND2,Male,21,Plateau,Sarah,Uche,sarah.uche8280@yabatech.edu.ng,9244815745,2024/2025,1st Semester,GNS 201,Use of English II,2,44,4,9,13,F,0.0
F/HN/23/3510485,Electrical Engineering,HND1,Female,19,Enugu,Gloria,Eze,gloria.eze485@yabatech.edu.ng,338-559-9511x863,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,41,6,15,21,F,0.0
F/HN/23/3510485,Electrical Engineering,HND1,Female,19,Enugu,Gloria,Eze,gloria.eze485@yabatech.edu.ng,338-559-9511x863,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,38,4,10,14,F,0.0
P/ND/23/3917474,Mass Communication,ND2,Female,29,Taraba,Philip,Balogun,philip.balogun7474@yabatech.edu.ng,001-981-875-4670x8483,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,74,21,50,71,AB,3.5
P/ND/23/3917474,Mass Communication,ND2,Female,29,Taraba,Philip,Balogun,philip.balogun7474@yabatech.edu.ng,001-981-875-4670x8483,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,89,25,58,83,A,4.0
P/ND/23/3917474,Mass Communication,ND2,Female,29,Taraba,Philip,Balogun,philip.balogun7474@yabatech.edu.ng,001-981-875-4670x8483,2024/2025,1st Semester,GNS 201,Use of English II,2,59,22,53,75,A,4.0
F/HN/23/3615195,Accountancy,HND2,Male,20,Edo,Joshua,Balogun,joshua.balogun5195@yabatech.edu.ng,835-202-3560,2024/2025,1st Semester,ACC 411,Adv. Financial Reporting,4,95,16,39,55,C,2.75
F/HN/23/3615195,Accountancy,HND2,Male,20,Edo,Joshua,Balogun,joshua.balogun5195@yabatech.edu.ng,835-202-3560,2024/2025,1st Semester,ACC 415,Audit Practice,3,77,20,47,67,B,3.25
P/ND/23/3132351,Civil Engineering,ND2,Female,26,Bayelsa,Faith,Obi,faith.obi2351@yabatech.edu.ng,534.335.8085x95910,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,100,21,49,70,AB,3.5
P/ND/23/3132351,Civil Engineering,ND2,Female,26,Bayelsa,Faith,Obi,faith.obi2351@yabatech.edu.ng,534.335.8085x95910,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,76,25,58,83,A,4.0
F/ND/23/3134569,Civil Engineering,ND2,Female,21,Sokoto,Nathaniel,Okafor,nathaniel.okafor4569@yabatech.edu.ng,880-760-2470x61303,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,99,24,56,80,A,4.0
F/ND/23/3134569,Civil Engineering,ND2,Female,21,Sokoto,Nathaniel,Okafor,nathaniel.okafor4569@yabatech.edu.ng,880-760-2470x61303,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,75,27,63,90,A,4.0
F/HN/23/3415941,Mechanical Engineering,HND1,Female,20,Ebonyi,Juliet,Eze,juliet.eze5941@yabatech.edu.ng,+1-722-936-0927,2024/2025,1st Semester,MEC 301,Strength of Materials,3,88,25,59,84,A,4.0
F/HN/23/3415941,Mechanical Engineering,HND1,Female,20,Ebonyi,Juliet,Eze,juliet.eze5941@yabatech.edu.ng,+1-722-936-0927,2024/2025,1st Semester,MEC 305,Auto Technology,3,93,24,56,80,A,4.0
P/HN/23/3219609,Computer Science,HND2,Female,17,Kebbi,Sarah,Eze,sarah.eze9609@yabatech.edu.ng,652.908.8763,2024/2025,1st Semester,COM 412,Computer Graphics,3,76,19,44,63,BC,3.0
P/HN/23/3219609,Computer Science,HND2,Female,17,Kebbi,Sarah,Eze,sarah.eze9609@yabatech.edu.ng,652.908.8763,2024/2025,1st Semester,COM 413,Project Management,3,82,21,49,70,AB,3.5
P/HN/23/3219609,Computer Science,HND2,Female,17,Kebbi,Sarah,Eze,sarah.eze9609@yabatech.edu.ng,652.908.8763,2024/2025,1st Semester,COM 415,Artificial Intelligence,4,94,19,44,63,BC,3.0
P/HN/23/3219609,Computer Science,HND2,Female,17,Kebbi,Sarah,Eze,sarah.eze9609@yabatech.edu.ng,652.908.8763,2024/2025,1st Semester,GNS 401,Comm. in English,2,96,18,42,60,BC,3.0
F/HN/23/3417353,Mechanical Engineering,HND2,Female,21,Borno,Andrew,Okonkwo,andrew.okonkwo7353@yabatech.edu.ng,001-367-302-6140x71888,2024/2025,1st Semester,MEC 401,Machine Design,4,100,21,50,71,AB,3.5
F/HN/23/3417353,Mechanical Engineering,HND2,Female,21,Borno,Andrew,Okonkwo,andrew.okonkwo7353@yabatech.edu.ng,001-367-302-6140x71888,2024/2025,1st Semester,MEC 409,Project,6,94,23,54,77,A,4.0
P/ND/23/3137036,Civil Engineering,ND2,Male,19,Plateau,Victoria,Abiola,victoria.abiola7036@yabatech.edu.ng,(554)737-7379x1461,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,95,21,50,71,AB,3.5
P/ND/23/3137036,Civil Engineering,ND2,Male,19,Plateau,Victoria,Abiola,victoria.abiola7036@yabatech.edu.ng,(554)737-7379x1461,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,84,20,48,68,B,3.25
P/ND/23/3714247,Science Lab Tech,ND2,Female,19,Gombe,Mary,Ojo,mary.ojo4247@yabatech.edu.ng,001-342-745-6236x0955,2024/2025,1st Semester,STB 211,Microbiology,3,55,14,34,48,D,2.25
P/ND/23/3714247,Science Lab Tech,ND2,Female,19,Gombe,Mary,Ojo,mary.ojo4247@yabatech.edu.ng,001-342-745-6236x0955,2024/2025,1st Semester,STC 212,Organic Chemistry,3,61,17,41,58,C,2.75
P/ND/23/3714247,Science Lab Tech,ND2,Female,19,Gombe,Mary,Ojo,mary.ojo4247@yabatech.edu.ng,001-342-745-6236x0955,2024/2025,1st Semester,GLT 211,Instrumentation,3,45,7,17,24,F,0.0
P/ND/23/3714247,Science Lab Tech,ND2,Female,19,Gombe,Mary,Ojo,mary.ojo4247@yabatech.edu.ng,001-342-745-6236x0955,2024/2025,1st Semester,GNS 201,Use of English II,2,50,16,38,54,CD,2.5
P/HN/23/3713843,Science Lab Tech,HND2,Male,25,Bayelsa,David,Obi,david.obi3843@yabatech.edu.ng,+1-482-220-4619x3911,2024/2025,1st Semester,STB 411,Virology,3,99,20,47,67,B,3.25
P/HN/23/3713843,Science Lab Tech,HND2,Male,25,Bayelsa,David,Obi,david.obi3843@yabatech.edu.ng,+1-482-220-4619x3911,2024/2025,1st Semester,STC 412,Biochemistry,4,61,23,54,77,A,4.0
P/HN/23/3713843,Science Lab Tech,HND2,Male,25,Bayelsa,David,Obi,david.obi3843@yabatech.edu.ng,+1-482-220-4619x3911,2024/2025,1st Semester,GLT 402,Seminar,2,63,18,44,62,BC,3.0
F/ND/23/3415428,Mechanical Engineering,ND1,Female,26,Edo,Peter,Akinwale,peter.akinwale5428@yabatech.edu.ng,001-337-841-7710x70367,2024/2025,1st Semester,MEC 101,Technical Drawing,2,29,7,17,24,F,0.0
F/ND/23/3415428,Mechanical Engineering,ND1,Female,26,Edo,Peter,Akinwale,peter.akinwale5428@yabatech.edu.ng,001-337-841-7710x70367,2024/2025,1st Semester,MEC 103,Thermodynamics,2,66,11,27,38,F,0.0
F/ND/23/3711255,Science Lab Tech,ND1,Male,23,Borno,Benjamin,Oyekan,benjamin.oyekan1255@yabatech.edu.ng,(641)622-0861x84397,2024/2025,1st Semester,STB 111,General Biology,3,67,17,40,57,C,2.75
F/ND/23/3711255,Science Lab Tech,ND1,Male,23,Borno,Benjamin,Oyekan,benjamin.oyekan1255@yabatech.edu.ng,(641)622-0861x84397,2024/2025,1st Semester,STC 112,General Chemistry,3,91,15,37,52,CD,2.5
F/ND/23/3711255,Science Lab Tech,ND1,Male,23,Borno,Benjamin,Oyekan,benjamin.oyekan1255@yabatech.edu.ng,(641)622-0861x84397,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,91,21,50,71,AB,3.5
F/ND/23/3711255,Science Lab Tech,ND1,Male,23,Borno,Benjamin,Oyekan,benjamin.oyekan1255@yabatech.edu.ng,(641)622-0861x84397,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,75,19,46,65,B,3.25
P/ND/23/3619983,Accountancy,ND1,Male,27,Kebbi,Gabriel,Chukwu,gabriel.chukwu9983@yabatech.edu.ng,+1-292-334-1504,2024/2025,1st Semester,ACC 111,Financial Accounting I,4,100,20,48,68,B,3.25
P/ND/23/3619983,Accountancy,ND1,Male,27,Kebbi,Gabriel,Chukwu,gabriel.chukwu9983@yabatech.edu.ng,+1-292-334-1504,2024/2025,1st Semester,ACC 113,Taxation I,3,100,21,50,71,AB,3.5
P/HN/23/3516258,Electrical Engineering,HND1,Female,18,Nasarawa,Daniel,Olawale,daniel.olawale6258@yabatech.edu.ng,(711)946-9971,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,93,25,59,84,A,4.0
P/HN/23/3516258,Electrical Engineering,HND1,Female,18,Nasarawa,Daniel,Olawale,daniel.olawale6258@yabatech.edu.ng,(711)946-9971,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,58,20,48,68,B,3.25
P/HN/23/3412935,Mechanical Engineering,HND1,Female,19,Benue,Philip,Chukwu,philip.chukwu2935@yabatech.edu.ng,+1-564-352-2548,2024/2025,1st Semester,MEC 301,Strength of Materials,3,55,23,55,78,A,4.0
P/HN/23/3412935,Mechanical Engineering,HND1,Female,19,Benue,Philip,Chukwu,philip.chukwu2935@yabatech.edu.ng,+1-564-352-2548,2024/2025,1st Semester,MEC 305,Auto Technology,3,86,23,55,78,A,4.0
P/ND/23/3620442,Business Administration,ND1,Male,29,Jigawa,Peter,Okafor,peter.okafor442@yabatech.edu.ng,+1-575-280-3644x64401,2024/2025,1st Semester,BAM 101,Intro to Business,3,55,17,40,57,C,2.75
P/ND/23/3620442,Business Administration,ND1,Male,29,Jigawa,Peter,Okafor,peter.okafor442@yabatech.edu.ng,+1-575-280-3644x64401,2024/2025,1st Semester,ACC 111,Principles of Accounts,3,39,9,22,31,F,0.0
F/HN/23/3417952,Mechanical Engineering,HND1,Female,25,Taraba,Gabriel,Nnamani,gabriel.nnamani7952@yabatech.edu.ng,613.469.2986,2024/2025,1st Semester,MEC 301,Strength of Materials,3,72,20,48,68,B,3.25
F/HN/23/3417952,Mechanical Engineering,HND1,Female,25,Taraba,Gabriel,Nnamani,gabriel.nnamani7952@yabatech.edu.ng,613.469.2986,2024/2025,1st Semester,MEC 305,Auto Technology,3,66,17,41,58,C,2.75
F/HN/23/3519414,Electrical Engineering,HND1,Male,16,Enugu,Victoria,Obi,victoria.obi9414@yabatech.edu.ng,(499)385-7127x4013,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,90,30,70,100,A,4.0
F/HN/23/3519414,Electrical Engineering,HND1,Male,16,Enugu,Victoria,Obi,victoria.obi9414@yabatech.edu.ng,(499)385-7127x4013,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,88,26,60,86,A,4.0
P/HN/23/3719263,Science Lab Tech,HND2,Male,27,Oyo,Juliet,Nnamani,juliet.nnamani9263@yabatech.edu.ng,(647)993-1193,2024/2025,1st Semester,STB 411,Virology,3,89,24,56,80,A,4.0
P/HN/23/3719263,Science Lab Tech,HND2,Male,27,Oyo,Juliet,Nnamani,juliet.nnamani9263@yabatech.edu.ng,(647)993-1193,2024/2025,1st Semester,STC 412,Biochemistry,4,85,24,56,80,A,4.0
P/HN/23/3719263,Science Lab Tech,HND2,Male,27,Oyo,Juliet,Nnamani,juliet.nnamani9263@yabatech.edu.ng,(647)993-1193,2024/2025,1st Semester,GLT 402,Seminar,2,87,25,60,85,A,4.0
F/ND/23/3610598,Accountancy,ND2,Female,20,Oyo,David,Chukwu,david.chukwu598@yabatech.edu.ng,(744)518-0428x62533,2024/2025,1st Semester,ACC 211,Financial Accounting II,4,100,28,66,94,A,4.0
F/ND/23/3610598,Accountancy,ND2,Female,20,Oyo,David,Chukwu,david.chukwu598@yabatech.edu.ng,(744)518-0428x62533,2024/2025,1st Semester,ACC 213,Taxation II,3,83,23,55,78,A,4.0
F/HN/23/3716427,Science Lab Tech,HND2,Female,16,Kano,Grace,Balogun,grace.balogun6427@yabatech.edu.ng,001-849-661-5068x381,2024/2025,1st Semester,STB 411,Virology,3,68,30,70,100,A,4.0
F/HN/23/3716427,Science Lab Tech,HND2,Female,16,Kano,Grace,Balogun,grace.balogun6427@yabatech.edu.ng,001-849-661-5068x381,2024/2025,1st Semester,STC 412,Biochemistry,4,92,29,69,98,A,4.0
F/HN/23/3716427,Science Lab Tech,HND2,Female,16,Kano,Grace,Balogun,grace.balogun6427@yabatech.edu.ng,001-849-661-5068x381,2024/2025,1st Semester,GLT 402,Seminar,2,88,30,70,100,A,4.0
P/ND/23/3719621,Science Lab Tech,ND1,Male,26,Cross River,Elizabeth,Abiola,elizabeth.abiola9621@yabatech.edu.ng,331.464.1094,2024/2025,1st Semester,STB 111,General Biology,3,97,28,66,94,A,4.0
P/ND/23/3719621,Science Lab Tech,ND1,Male,26,Cross River,Elizabeth,Abiola,elizabeth.abiola9621@yabatech.edu.ng,331.464.1094,2024/2025,1st Semester,STC 112,General Chemistry,3,84,28,66,94,A,4.0
P/ND/23/3719621,Science Lab Tech,ND1,Male,26,Cross River,Elizabeth,Abiola,elizabeth.abiola9621@yabatech.edu.ng,331.464.1094,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,93,29,69,98,A,4.0
P/ND/23/3719621,Science Lab Tech,ND1,Male,26,Cross River,Elizabeth,Abiola,elizabeth.abiola9621@yabatech.edu.ng,331.464.1094,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,73,25,58,83,A,4.0
P/ND/23/3719381,Science Lab Tech,ND1,Male,18,Anambra,Andrew,Obi,andrew.obi9381@yabatech.edu.ng,251-220-2395,2024/2025,1st Semester,STB 111,General Biology,3,81,29,67,96,A,4.0
P/ND/23/3719381,Science Lab Tech,ND1,Male,18,Anambra,Andrew,Obi,andrew.obi9381@yabatech.edu.ng,251-220-2395,2024/2025,1st Semester,STC 112,General Chemistry,3,68,28,67,95,A,4.0
P/ND/23/3719381,Science Lab Tech,ND1,Male,18,Anambra,Andrew,Obi,andrew.obi9381@yabatech.edu.ng,251-220-2395,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,50,26,61,87,A,4.0
P/ND/23/3719381,Science Lab Tech,ND1,Male,18,Anambra,Andrew,Obi,andrew.obi9381@yabatech.edu.ng,251-220-2395,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,69,27,64,91,A,4.0
P/ND/23/3139366,Civil Engineering,ND2,Male,16,Bayelsa,Mary,Chukwu,mary.chukwu9366@yabatech.edu.ng,+1-942-586-1721x77678,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,71,23,54,77,A,4.0
P/ND/23/3139366,Civil Engineering,ND2,Male,16,Bayelsa,Mary,Chukwu,mary.chukwu9366@yabatech.edu.ng,+1-942-586-1721x77678,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,64,18,43,61,BC,3.0
F/HN/23/3515205,Electrical Engineering,HND2,Male,21,Bayelsa,Esther,Ojo,esther.ojo5205@yabatech.edu.ng,+1-943-997-1868x9328,2024/2025,1st Semester,EEC 411,Control Systems,3,48,7,16,23,F,0.0
F/HN/23/3515205,Electrical Engineering,HND2,Male,21,Bayelsa,Esther,Ojo,esther.ojo5205@yabatech.edu.ng,+1-943-997-1868x9328,2024/2025,1st Semester,EEC 415,Power Systems,3,43,4,9,13,F,0.0
F/HN/23/3711632,Science Lab Tech,HND1,Male,20,Bauchi,James,Okonkwo,james.okonkwo1632@yabatech.edu.ng,001-719-416-7978x7841,2024/2025,1st Semester,STB 311,Microbiology II,4,100,24,57,81,A,4.0
F/HN/23/3711632,Science Lab Tech,HND1,Male,20,Bauchi,James,Okonkwo,james.okonkwo1632@yabatech.edu.ng,001-719-416-7978x7841,2024/2025,1st Semester,STC 313,Analytical Chemistry,4,81,25,58,83,A,4.0
F/HN/23/3711632,Science Lab Tech,HND1,Male,20,Bauchi,James,Okonkwo,james.okonkwo1632@yabatech.edu.ng,001-719-416-7978x7841,2024/2025,1st Semester,GLT 301,Lab Management,2,82,20,48,68,B,3.25
P/ND/23/3712397,Science Lab Tech,ND2,Female,21,Delta,Charity,Oshodi,charity.oshodi2397@yabatech.edu.ng,5142172466,2024/2025,1st Semester,STB 211,Microbiology,3,73,25,59,84,A,4.0
P/ND/23/3712397,Science Lab Tech,ND2,Female,21,Delta,Charity,Oshodi,charity.oshodi2397@yabatech.edu.ng,5142172466,2024/2025,1st Semester,STC 212,Organic Chemistry,3,82,28,67,95,A,4.0
P/ND/23/3712397,Science Lab Tech,ND2,Female,21,Delta,Charity,Oshodi,charity.oshodi2397@yabatech.edu.ng,5142172466,2024/2025,1st Semester,GLT 211,Instrumentation,3,59,29,69,98,A,4.0
P/ND/23/3712397,Science Lab Tech,ND2,Female,21,Delta,Charity,Oshodi,charity.oshodi2397@yabatech.edu.ng,5142172466,2024/2025,1st Semester,GNS 201,Use of English II,2,88,28,66,94,A,4.0
